"1/7/2014","16:40",154
"1/7/2014","16:50",159
"1/7/2014","17:00",104
"1/7/2014","17:10",79
"1/7/2014","17:20",73
"1/7/2014","17:30",70
"1/7/2014","17:40",44
"1/7/2014","17:50",21
"1/7/2014","18:00",8
"1/7/2014","18:10",0
"1/7/2014","18:20",0
"1/7/2014","18:30",0
"1/7/2014","18:40",0
"1/7/2014","18:50",0
"1/7/2014","19:00",0
"1/7/2014","19:10",0
"1/7/2014","19:20",0
"1/7/2014","19:30",0
"1/7/2014","19:40",0
"1/7/2014","19:50",0
"1/7/2014","20:00",0
"1/7/2014","20:10",0
"1/7/2014","20:20",0
"1/7/2014","20:30",0
"1/7/2014","20:40",0
"1/7/2014","20:50",0
"1/7/2014","21:00",0
"1/7/2014","21:10",0
"1/7/2014","21:20",0
"1/7/2014","21:30",0
"1/7/2014","21:40",0
"1/7/2014","21:50",0
"1/7/2014","22:00",0
"1/7/2014","22:10",0
"1/7/2014","22:20",0
"1/7/2014","22:30",0
"1/7/2014","22:40",0
"1/7/2014","22:50",0
"1/7/2014","23:00",0
"1/7/2014","23:10",0
"1/7/2014","23:20",0
"1/7/2014","23:30",0
"1/7/2014","23:40",0
"1/7/2014","23:50",0
"1/8/2014","0:00",0
"1/8/2014","0:10",0
"1/8/2014","0:20",0
"1/8/2014","0:30",0
"1/8/2014","0:40",0
"1/8/2014","0:50",0
"1/8/2014","1:00",0
"1/8/2014","1:10",0
"1/8/2014","1:20",0
"1/8/2014","1:30",0
"1/8/2014","1:40",0
"1/8/2014","1:50",0
"1/8/2014","2:00",0
"1/8/2014","2:10",0
"1/8/2014","2:20",0
"1/8/2014","2:30",0
"1/8/2014","2:40",0
"1/8/2014","2:50",0
"1/8/2014","3:00",0
"1/8/2014","3:10",0
"1/8/2014","3:20",0
